"Total Sales Shipping","Σύνολο Απεσταλμένων Πωλήσεων"
"Total Shipped Report","Αναφορά Συνόλου Απεσταλμένων "
"Total Shipping","Σύνολο Αποστολών"
"Total Shipping Charges","Σύνολο Χρεώσεων Αποστολών"
"Total Tax","Σύνολο Φόρου"
"Total Weight","συνολικό Βάρος"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Το συνολικό μοντέλο πρέπει να επεκταθεί από Mage_Sales_Model_Order_Total_Abstract."
"Track Order","Παρακολούθηση Παραγγελίας"
"Track all shipment(s)","Παρακολούθηση όλων των αποστολών"
"Track all shipments","Παρακολούθηση όλων των αποστολών"
"Track this shipment","Παρακολούθηση αυτής της αποστολής"
"Track your order","Παρακολούθηση της παραγγελίας σας"
"Tracking","Παρακολούθηση"
"Tracking Number","Αριθμός Παρακολούθησης"
"Tracking Number(s):","Αριθμός(οι) Παρακολούθησης:"
"Transaction ""%s"" was already processed.","Η Συναλλαγή ""%s"" ήδη επεξεργάστηκε."
"Transaction # %s | %s","Συναλλαγή # %s | %s"
"Transaction ID","Κωδικός ID Συναλλαγής"
"Transaction ID must not be empty.","Ο Κωδικός ID Συναλλαγής δεν πρέπει να είναι κενός."
"Transaction ID: ""%s"".","Κωδικός ID Συναλλαγής: ""%s""."
"Transaction Type","Τύπος Συναλλαγής"
"Transactions","Συναλλαγές"
"Trial ","Δοκιμή"
"Trial Payment","Δοκιμαστική Πληρωμή"
"Trial Period","Περίοδος Δοκιμής"
"Trial period payment","Περίοδος δοκιμαστικής πληρωμής"
"Type","Τύπος"
"Unassign","Ακύρωση Εκχώρησης"
"Unhold","Ακύρωση Αναμονής"
"Unhold action is not available.","Η ενέργεια Ακύρωσης Αναμονής δεν είναι διαθέσιμη."
"Unhold order","Παραγγελία με Ακύρωση Αναμονής"
"Unknown State","Άγνωστος Νομός"
"Unknown Status","Άγνωστη Κατάσταση"
"Unsupported transaction type ""%s"".","Μη υποστηριζόμενος τύπος συναλλαγής ""%s""."
"Update Changes","Ανανέωση Αλλαγών"
"Update Items and Qty\'s","Ενημέρωση Ειδών και Ποσότητας(-τήτων)"
"Update Qty\'s","Ενημέρωση Ποσότητας(-τήτων)"
"Updated At","Ενημερώθηκε Την"
"Updated:","Ενημερώθηκε:"
"Use Aggregated Data (beta)","Χρήση Δεδομένων Συσσωμάτωσης (beta)"
"Use Order Status As Default","Χρήση Κατάστασης Παραγγελίας ως Προεπιλογή"
"Validate Each Address Separately in Multi-address Checkout","Έλεγχος Κάθε Διεύθυνσης Ξεχωριστά στην Ολοκλήρωση Αγορών με Πολλαπλές Διευθύνσεις."
"Value","Αξία- Τιμή"
"View","Προβολή"
"View All","Προβολή Όλων"
"View Another Order","Προβολή Άλλης Παραγγελίας"
"View Order","Προβολή Παραγγελίας"
"Visible on Frontend","Εμφάνιση στο Προσκήνιο - Frontend"
"Void","Ακύρωση"
"Void invoice","Ακύρωση τιμολογίου"
"Voided authorization.","Έγκριση Ακύρωσης."
"Website","Ιστότοπος"
"Weight","Βάρος"
"Whether buyer can define the date when billing for the profile begins.","Είτε ο αγοραστής μπορεί να καθορίσει πότε ξεκινά η χρέωση για το προφίλ."
"Width","Πλάτος"
"Wishlist","Επιθυμητά"
"Wrong billing agreement ID specified.","Προσδιορίστηκε λάθος κωδικός ID συμφωνίας χρέωσης."
"Wrong quote item id to update configuration.","Λάθος κωδικός id προσφοράς είδους για ανανέωση διαμόρφωσης."
"Wrong state: ""%s"".","Λάθος κατάσταση: ""%s""."
"Yes","Ναι"
"You can leave a box blank if you don\'t wish to add a gift message for whole order","Μπορείτε να αφήσετε κενό πλαίσιο αν δεν επιθυμείτε να προσθέσετε ένα μήνυμα δώρου για όλη τη παραγγελία."
"You don\'t have permissions to manage this order because of one or more products are not permitted for your website.","Δεν έχετε δικαιώματα να διαχειριστείτε αυτή τη παραγγελία, επειδή ένα ή περισσότερα προϊόντα δεν επιτρέπονται στον ιστότοπό σας."
"You have placed no orders.","Δεν έχετε κάνει καμία παραγγελία"
"You will be redirected to the payment system website.","Θα ανακατευθυνθείτε στον ιστότοπο συστήματος πληρωμής."
"Your credit card will be charged for","Η πιστωτική σας κάρτα θα χρεωθεί για "
"ZIP Code","Τ.Κ."
"ZIP/Post Code","Τ. Κ."
"Zip/Postal Code","Τ. Κ."
"cm","εκατ"
"in","in"
"kg","κιλ"
"lb","lb"
"the credit memo email is not sent","το email πιστωτικού υπομνήματος δεν εστάλη"
"the credit memo email was sent","το email πιστωτικού υπομνήματος εστάλη"
"the invoice email is not sent","το email τιμολογίου δεν εστάλη"
"the invoice email was sent","το email τιμολογίου εστάλη"
"the order confirmation email is not sent","το email επιβεβαίωσης παραγγελίας δεν εστάλη"
"the order confirmation email was sent","το email επιβεβαίωσης παραγγελίας εστάλη"
"the shipment email is not sent","το email αποστολής δεν εστάλη"
"the shipment email was sent","το email αποστολής εστάλη"
